web-scraper-order,web-scraper-start-url,links,links-href,pages,pages-href
"1682283682-269","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","The Indian Express‘Sack MoS Ajay Mishra’: Rahul Gandhi gives adjournment notice in Lok Sabha 
over SIT report on Lakhimpur violenceCongress leader Rahul Gandhi on Wednesday gave an adjournment of business 
notice in the Lok Sabha to discuss a report submitted by the Special 
Investigation....15-Dec-2021","https://indianexpress.com/article/india/rahul-gandhi-adjournment-notice-lok-sabha-sit-report-lakhimpur-violence-7673823/","3","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=20&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAG"
"1682283682-270","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","Hindustan TimesRahul Gandhi to address rally in Dehradun today as part of 50th anniversary 
of 1971 war; will felicitate ex-servicemenCongress leader Rahul Gandhi will on Thursday address a rally in ... 
Gandhi's rally comes days after Prime Minister Narendra Modi's election 
event in....16-Dec-2021","https://www.hindustantimes.com/cities/dehradun-news/rahul-gandhi-to-address-rally-in-dehradun-today-will-felicitate-exservicemen-101639612736706.html","3","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=20&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAG"
"1682283682-271","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","India TodayFact Check: This picture of Rahul Gandhi with Captain and Channi is over 
five years oldAn image of Rahul Gandhi with newly appointed Punjab CM Charanjit Singh 
Channi, former CM Amarinder Singh and RS MP Ambika Soni is circulating on 
social....21-Sept-2021","https://www.indiatoday.in/fact-check/story/rahul-gandhi-captain-amarinder-singh-charanjit-singh-channi-congress-1855463-2021-09-21","3","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=20&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAG"
"1682283682-272","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","ABP LIVEKanhaiya Kumar, Jignesh Mewani Join Congress In Presence Of Rahul Gandhi In 
New DelhiBoth Kanhaiya and Mewani had met Rahul Gandhi in the past and Congress 
wanted to rope in these two leaders ahead of assembly polls and 
particularly Mevani....28-Sept-2021","https://news.abplive.com/news/india/kanhaiya-kumar-jignesh-mewani-join-congress-in-presence-of-rahul-gandhi-1484798","3","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=20&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAG"
"1682283682-273","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","India TodayRahul Gandhi meets Mukul Sangma, Vincent Pala to end 'rift' in Meghalaya 
Congress""Rahul Gandhi met Meghalaya Congress president Vincent Pala and CLP leader 
Mukul Sangma, along with Meghalaya in-charge Manish Chatrath and AICC 
General....04-Oct-2021","https://www.indiatoday.in/india/story/rahul-gandhi-mukul-sangma-vincent-pala-rift-meghalaya-congress-1860365-2021-10-04","3","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=20&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAG"
"1682283682-274","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","Deccan HeraldIndia wants to know if Rahul Gandhi has been vaccinated against Covid: 
Tejasvi Surya in LSBJP MP Tejasvi Surya on Thursday accused the Congress of creating hesitancy 
against made in India COVID-19 vaccines and sought to know whether Rahul 
Gandhi....03-Dec-2021","https://www.deccanherald.com/national/national-politics/india-wants-to-know-if-rahul-gandhi-has-been-vaccinated-against-covid-tejasvi-surya-in-ls-1057071.html","3","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=20&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAG"
"1682283682-275","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","The Indian ExpressYediyurappa asks BJP state chief to refrain from making disparaging 
comments against Rahul GandhiKarnataka BJP president Nalin Kumar Kateel Tuesday had said Rahul Gandhi is 
a “drug addict and a drug peddler”. While speaking at an event in Hubballi, 
Kateel....20-Oct-2021","https://indianexpress.com/article/cities/bangalore/yediyurappa-bjp-state-chief-refrain-from-making-disparaging-comments-rahul-gandhi-7582125/","3","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=20&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAG"
"1682283685-276","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","The Indian ExpressRahul Gandhi: Hours before her death, grandma told me not to cry if 
something happened to herRecounting Indira Gandhi's assassination and funeral, Congress leader Rahul 
Gandhi has said just hours before her death she told him not to cry if 
something....31-Oct-2021","https://indianexpress.com/article/india/rahul-gandhi-indira-gandhi-death-grandma-7600524/","2","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=10&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAE"
"1682283685-277","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","Telegraph IndiaRahul relates farmers' protest to Satyagrah on Gandhi JayantiCongress president Sonia Gandhi and former party chief Rahul Gandhi on 
Saturday paid tributes to Father of the Nation Mahatma Gandhi on his 152nd 
birth....02-Oct-2021","https://www.telegraphindia.com/india/rahul-relates-farmers-protest-to-satyagrah-on-gandhi-jayanti/cid/1833119","2","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=10&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAE"
"1682283685-278","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","India TodayRPN Singh, another 'Rahul Gandhi man', quits Congress to ...He was considered a member of 'Team Rahul Gandhi' in the Congress. By India 
Today Web Desk: Kunwar Ratanjit Pratap Narain Singh, a member of the royal 
family of....25-Jan-2022","https://www.indiatoday.in/elections/uttar-pradesh-assembly-polls-2022/story/padrauna-kunwar-rpn-singh-rahul-gandhi-man-quits-congress-bjp-up-polls-1904190-2022-01-25","2","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=10&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAE"
"1682283685-279","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","Hindustan TimesBJP, RSS breaking J&K’s composite culture: Rahul GandhiCongress leader Rahul Gandhi on Friday accused the Bharatiya Janata Party 
(BJP) and its ideological fount, the Rashtriya Swayamsevak Sangh (RSS),....11-Sept-2021","https://www.hindustantimes.com/india-news/bjp-rss-attacking-j-k-s-composite-culture-rahul-gandhi-101631273639025.html","2","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=10&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAE"
"1682283685-280","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","The Indian ExpressHinduism not about killing but Hindutva is: Rahul GandhiOn Friday, Rahul Gandhi admitted that the Congress ideology has been 
“overshadowed” by the ideology of the BJP and RSS and the party has to 
accept it..13-Nov-2021","https://indianexpress.com/article/india/rahul-gandhi-hindutva-hinduism-congress-7619586/","2","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=10&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAE"
"1682283685-281","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","Telegraph IndiaGandhis question objectionable statements in class 10 CBSE ...Congress President Sonia Gandhi and leader Rahul Gandhi on Monday hit out 
at the CBSE over a comprehension passage in class 10 English paper, with 
Rahul....13-Dec-2021","https://www.telegraphindia.com/india/gandhis-question-objectionable-statements-in-class-10-cbse-english-paper/cid/1843112","2","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=10&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAE"
"1682283685-282","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","India TodayKanhaiya Kumar meets Rahul Gandhi, sparks speculation of joining CongressCongress spokesperson Randeep Singh Surjewala said, “Many people meet Rahul 
Gandhi and discuss issues. I don't want to comment on this issue. If 
there's....16-Sept-2021","https://www.indiatoday.in/india/story/kanhaiya-kumar-meets-rahul-gandhi-speculation-of-joining-congress-1853462-2021-09-16","2","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=10&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAE"
"1682283685-283","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","Business StandardThis is my home, Rahul Gandhi in Amethi for 2nd time after 2019 lossRahul reached Amethi and participated in a march of Pratigya Yatra along 
with his sister Priyanka Gandhi Vadra. Rahul Gandhi said, this is his home, 
and no one....18-Dec-2021","https://www.business-standard.com/article/politics/this-is-my-home-rahul-gandhi-in-amethi-for-2nd-time-after-2019-loss-121121800606_1.html","2","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=10&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAE"
"1682283685-284","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","Hindustan TimesGandhi death anniv: Prez Kovind, PM & Rahul Gandhi pay floral tribute at 
RajghatPresident Ram Nath Kovind, Prime Minister Narendra Modi and Congress MP 
Rahul Gandhi were among the top leaders of the nation to pay floral tribute 
to....30-Jan-2022","https://www.hindustantimes.com/india-news/gandhi-death-anniv-prez-kovind-pm-rahul-gandhi-pay-floral-tribute-at-rajghat-101643521786875.html","2","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=10&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAE"
"1682283685-285","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&sxsrf=APwXEdfzWRL4Ob-eURCUKHdqEBroa1mZOg%3A1682283558453&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2021%2Ccd_max%3A1%2F30%2F2022&tbm=nws","The Hindu‘Jumla’ version of COVID-19 vaccine story will not save lives: Rahul GandhiCongress leader Rahul Gandhi. Former Congress president Rahul Gandhi on 
October 27 said actual vaccinations and not the “jumla (rhetoric)....27-Oct-2021","https://www.thehindu.com/news/national/jumla-version-of-covid-19-vaccine-story-will-not-save-lives-rahul-gandhi/article37184636.ece","2","https://www.google.com/search?q=rahul+gandhi&biw=743&bih=750&tbs=cdr:1,cd_min:9/7/2021,cd_max:1/30/2022&tbm=nws&sxsrf=APwXEdcrIc0IEbw1XaXM957cwpY8DG2vRQ:1682283655312&ei=h5xFZJvZEoudseMPkrKVyAw&start=10&sa=N&ved=2ahUKEwjbuL798sD-AhWLTmwGHRJZBckQ8tMDegQIBBAE"
